env_id	c	omega_cpp	omega_julia	omega_rel_err	kappa_cpp	kappa_julia	kappa_rel_err	final_D_cpp	final_D_julia	final_D_rel_err	final_A_cpp	final_A_julia	final_A_rel_err	div_cpp	div_julia	div_abs_err
E11	0.316227766017	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	1	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	10	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	100	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	1000	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	1e-05	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	3.16227766017	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	3.16227766017e-05	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	31.6227766017	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E11	316.227766017	6.79670595032e-09	6.79670595032e-09	1.46043795674e-15	28846.1538462	28846.1538462	1.59978905382e-12	0	0	0	0	0	0	0	0	0
E12	0.0001	5e-08	5e-08	7.94093388051e-16	10000	10000	0	50.0403925427	50.0403925427	0	59.9474295044	59.9474295044	0	0	0	0
E12	0.000316227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	61.3783555421	61.3783555421	0	73.5300930849	73.5300930849	0	0	0	0
E12	0.001	5e-08	5e-08	7.94093388051e-16	10000	10000	0	66.6701919444	66.6701919444	0	79.8693903302	79.8693903302	0	0	0	0
E12	0.00316227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	68.6703848748	68.6703848748	0	82.2654953443	82.2654953443	0	0	0	0
E12	0.01	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.3558209622	69.3558209622	0	83.0862518032	83.0862518032	0	0	0	0
E12	0.0316227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.5823251424	69.5823251424	0	83.3572681353	83.3572681353	0	0	0	0
E12	0.1	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6748556574	69.6748556574	0	83.4641346418	83.4641346418	0	0	0	0
E12	0.316227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6898329898	69.6898329898	0	83.483669023	83.483669023	0	0	0	0
E12	1	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6773815925	69.6773815925	0	83.4726615133	83.4726615133	0	0	0	0
E12	10	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6762592981	69.6762592981	0	83.4721406344	83.4721406344	0	0	0	0
E12	100	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6764730488	69.6764730488	0	83.4724145369	83.4724145369	0	0	0	0
E12	1000	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6765025463	69.6765025463	0	83.4724500497	83.4724500497	0	0	0	0
E12	1e-05	5e-08	5e-08	7.94093388051e-16	10000	10000	0	inf	1.76898519513e+42	nan	inf	2.11920480597e+42	nan	1	1	0
E12	3.16227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6759634396	69.6759634396	0	83.4717002649	83.4717002649	0	0	0	0
E12	3.16227766017e-05	5e-08	5e-08	7.94093388051e-16	10000	10000	0	inf	98.4118852644	nan	inf	117.888890989	nan	1	1	0
E12	31.6227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.6764078574	69.6764078574	0	83.4723348936	83.4723348936	0	0	0	0
E12	316.227766017	5e-08	5e-08	7.94093388051e-16	10000	10000	0	69.676495316	69.676495316	0	83.4724413743	83.4724413743	0	0	0	0
E2	0.0001	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.000316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.001	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.00316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.01	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.0316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.1	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	0.316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	1	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
